#Incident Continuum, Enr	nFn 
7.78627e-04	6.886e-07
7.82529e-04	6.991e-07
7.86451e-04	7.098e-07
7.90392e-04	7.173e-07
7.94353e-04	7.194e-07
7.98334e-04	7.214e-07
8.02335e-04	7.234e-07
8.06356e-04	7.255e-07
8.10397e-04	7.276e-07
8.14459e-04	7.297e-07
8.18540e-04	7.318e-07
8.22642e-04	7.339e-07
8.26765e-04	7.360e-07
8.30908e-04	7.382e-07
8.35073e-04	7.404e-07
8.39258e-04	7.425e-07
8.43464e-04	7.447e-07
8.47691e-04	7.469e-07
8.51939e-04	7.491e-07
8.56208e-04	7.514e-07
8.60499e-04	7.536e-07
8.64812e-04	7.558e-07
8.69146e-04	7.581e-07
8.73502e-04	7.604e-07
8.77879e-04	7.627e-07
8.82279e-04	7.650e-07
8.86700e-04	7.673e-07
8.91144e-04	7.697e-07
8.95610e-04	7.720e-07
9.00099e-04	7.744e-07
9.04610e-04	7.767e-07
9.09143e-04	7.791e-07
9.13699e-04	7.814e-07
9.18278e-04	7.838e-07
9.22880e-04	7.862e-07
9.27505e-04	7.885e-07
9.32154e-04	7.909e-07
9.36825e-04	7.933e-07
9.41520e-04	7.957e-07
9.46239e-04	7.981e-07
9.50981e-04	8.005e-07
9.55747e-04	8.029e-07
9.60536e-04	8.054e-07
9.65350e-04	8.078e-07
9.70188e-04	8.102e-07
9.75050e-04	8.127e-07
9.79937e-04	8.151e-07
9.84848e-04	8.176e-07
9.89783e-04	8.201e-07
9.94744e-04	8.225e-07
9.99729e-04	8.250e-07
1.00474e-03	8.275e-07
1.00977e-03	8.300e-07
1.01484e-03	8.326e-07
1.01992e-03	8.351e-07
1.02503e-03	8.376e-07
1.03017e-03	8.402e-07
1.03533e-03	8.427e-07
1.04052e-03	8.453e-07
1.04574e-03	8.479e-07
1.05098e-03	8.505e-07
1.05624e-03	8.530e-07
1.06154e-03	8.556e-07
1.06686e-03	8.582e-07
1.07220e-03	8.608e-07
1.07758e-03	8.634e-07
1.08298e-03	8.661e-07
1.08840e-03	8.687e-07
1.09386e-03	8.713e-07
1.09934e-03	8.740e-07
1.10485e-03	8.766e-07
1.11039e-03	8.793e-07
1.11595e-03	8.819e-07
1.12154e-03	8.846e-07
1.12717e-03	8.873e-07
1.13281e-03	8.900e-07
1.13849e-03	8.927e-07
1.14420e-03	8.954e-07
1.14993e-03	8.981e-07
1.15569e-03	9.009e-07
1.16149e-03	9.036e-07
1.16731e-03	9.063e-07
1.17316e-03	9.091e-07
1.17904e-03	9.118e-07
1.18495e-03	9.146e-07
1.19088e-03	9.174e-07
1.19685e-03	9.202e-07
1.20285e-03	9.230e-07
1.20888e-03	9.258e-07
1.21494e-03	9.286e-07
1.22103e-03	9.314e-07
1.22714e-03	9.343e-07
1.23329e-03	9.371e-07
1.23947e-03	9.400e-07
1.24569e-03	9.428e-07
1.25193e-03	9.457e-07
1.25820e-03	9.486e-07
1.26451e-03	9.515e-07
1.27085e-03	9.544e-07
1.27722e-03	9.573e-07
1.28362e-03	9.602e-07
1.29005e-03	9.631e-07
1.29651e-03	9.660e-07
1.30301e-03	9.689e-07
1.30954e-03	9.719e-07
1.31610e-03	9.748e-07
1.32270e-03	9.778e-07
1.32933e-03	9.807e-07
1.33599e-03	9.837e-07
1.34269e-03	9.867e-07
1.34942e-03	9.897e-07
1.35618e-03	9.927e-07
1.36297e-03	9.958e-07
1.36981e-03	9.988e-07
1.37667e-03	1.002e-06
1.38357e-03	1.005e-06
1.39050e-03	1.008e-06
1.39747e-03	1.011e-06
1.40448e-03	1.014e-06
1.41151e-03	1.017e-06
1.41859e-03	1.020e-06
1.42570e-03	1.023e-06
1.43284e-03	1.027e-06
1.44002e-03	1.030e-06
1.44724e-03	1.033e-06
1.45449e-03	1.036e-06
1.46178e-03	1.039e-06
1.46911e-03	1.042e-06
1.47647e-03	1.045e-06
1.48387e-03	1.049e-06
1.49131e-03	1.052e-06
1.49878e-03	1.055e-06
1.50629e-03	1.058e-06
1.51384e-03	1.061e-06
1.52143e-03	1.065e-06
1.52905e-03	1.068e-06
1.53671e-03	1.071e-06
1.54442e-03	1.074e-06
1.55216e-03	1.078e-06
1.55993e-03	1.081e-06
1.56775e-03	1.084e-06
1.57561e-03	1.088e-06
1.58351e-03	1.091e-06
1.59144e-03	1.094e-06
1.59942e-03	1.098e-06
1.60743e-03	1.101e-06
1.61549e-03	1.104e-06
1.62358e-03	1.108e-06
1.63172e-03	1.111e-06
1.63990e-03	1.114e-06
1.64812e-03	1.118e-06
1.65638e-03	1.121e-06
1.66468e-03	1.125e-06
1.67302e-03	1.128e-06
1.68140e-03	1.132e-06
1.68983e-03	1.135e-06
1.69830e-03	1.139e-06
1.70681e-03	1.142e-06
1.71536e-03	1.145e-06
1.72396e-03	1.149e-06
1.73260e-03	1.152e-06
1.74128e-03	1.156e-06
1.75001e-03	1.159e-06
1.75878e-03	1.163e-06
1.76760e-03	1.166e-06
1.77645e-03	1.170e-06
1.78536e-03	1.174e-06
1.79430e-03	1.177e-06
1.80330e-03	1.181e-06
1.81233e-03	1.184e-06
1.82142e-03	1.188e-06
1.83054e-03	1.191e-06
1.83972e-03	1.195e-06
1.84894e-03	1.199e-06
1.85820e-03	1.202e-06
1.86752e-03	1.206e-06
1.87688e-03	1.210e-06
1.88628e-03	1.213e-06
1.89574e-03	1.217e-06
1.90524e-03	1.221e-06
1.91478e-03	1.224e-06
1.92438e-03	1.228e-06
1.93402e-03	1.232e-06
1.94372e-03	1.235e-06
1.95346e-03	1.239e-06
1.96325e-03	1.243e-06
1.97309e-03	1.247e-06
1.98297e-03	1.250e-06
1.99291e-03	1.254e-06
2.00290e-03	1.258e-06
2.01294e-03	1.262e-06
2.02303e-03	1.266e-06
2.03316e-03	1.269e-06
2.04335e-03	1.273e-06
2.05359e-03	1.277e-06
2.06389e-03	1.281e-06
2.07423e-03	1.285e-06
2.08462e-03	1.289e-06
2.09507e-03	1.292e-06
2.10557e-03	1.296e-06
2.11612e-03	1.300e-06
2.12673e-03	1.304e-06
2.13739e-03	1.308e-06
2.14810e-03	1.312e-06
2.15886e-03	1.316e-06
2.16968e-03	1.320e-06
2.18056e-03	1.324e-06
2.19148e-03	1.327e-06
2.20247e-03	1.331e-06
2.21350e-03	1.335e-06
2.22460e-03	1.339e-06
2.23575e-03	1.343e-06
2.24695e-03	1.347e-06
2.25821e-03	1.351e-06
2.26953e-03	1.355e-06
2.28090e-03	1.359e-06
2.29233e-03	1.363e-06
2.30382e-03	1.367e-06
2.31537e-03	1.371e-06
2.32697e-03	1.375e-06
2.33863e-03	1.379e-06
2.35035e-03	1.383e-06
2.36213e-03	1.387e-06
2.37397e-03	1.392e-06
2.38587e-03	1.396e-06
2.39782e-03	1.400e-06
2.40984e-03	1.404e-06
2.42192e-03	1.408e-06
2.43406e-03	1.412e-06
2.44625e-03	1.416e-06
2.45851e-03	1.420e-06
2.47083e-03	1.424e-06
2.48322e-03	1.428e-06
2.49566e-03	1.432e-06
2.50817e-03	1.436e-06
2.52074e-03	1.440e-06
2.53337e-03	1.445e-06
2.54607e-03	1.449e-06
2.55883e-03	1.453e-06
2.57165e-03	1.457e-06
2.58454e-03	1.461e-06
2.59749e-03	1.465e-06
2.61051e-03	1.469e-06
2.62359e-03	1.473e-06
2.63674e-03	1.477e-06
2.64995e-03	1.481e-06
2.66324e-03	1.486e-06
2.67658e-03	1.490e-06
2.69000e-03	1.494e-06
2.70348e-03	1.498e-06
2.71703e-03	1.502e-06
2.73064e-03	1.506e-06
2.74433e-03	1.510e-06
2.75808e-03	1.515e-06
2.77190e-03	1.519e-06
2.78579e-03	1.523e-06
2.79976e-03	1.527e-06
2.81379e-03	1.531e-06
2.82789e-03	1.535e-06
2.84206e-03	1.540e-06
2.85630e-03	1.544e-06
2.87062e-03	1.548e-06
2.88500e-03	1.552e-06
2.89946e-03	1.556e-06
2.91399e-03	1.560e-06
2.92860e-03	1.564e-06
2.94327e-03	1.568e-06
2.95802e-03	1.572e-06
2.97285e-03	1.576e-06
2.98775e-03	1.581e-06
3.00272e-03	1.585e-06
3.01777e-03	1.589e-06
3.03289e-03	1.593e-06
3.04809e-03	1.597e-06
3.06337e-03	1.601e-06
3.07872e-03	1.605e-06
3.09415e-03	1.609e-06
3.10966e-03	1.613e-06
3.12524e-03	1.617e-06
3.14090e-03	1.621e-06
3.15664e-03	1.625e-06
3.17246e-03	1.629e-06
3.18836e-03	1.633e-06
3.20434e-03	1.637e-06
3.22040e-03	1.641e-06
3.23654e-03	1.645e-06
3.25276e-03	1.649e-06
3.26906e-03	1.652e-06
3.28544e-03	1.656e-06
3.30191e-03	1.660e-06
3.31846e-03	1.664e-06
3.33509e-03	1.668e-06
3.35180e-03	1.672e-06
3.36860e-03	1.675e-06
3.38548e-03	1.679e-06
3.40245e-03	1.683e-06
3.41950e-03	1.686e-06
3.43664e-03	1.690e-06
3.45386e-03	1.694e-06
3.47117e-03	1.697e-06
3.48856e-03	1.701e-06
3.50605e-03	1.705e-06
3.52362e-03	1.708e-06
3.54128e-03	1.712e-06
3.55902e-03	1.715e-06
3.57686e-03	1.719e-06
3.59479e-03	1.722e-06
3.61280e-03	1.726e-06
3.63091e-03	1.729e-06
3.64910e-03	1.733e-06
3.66739e-03	1.736e-06
3.68577e-03	1.739e-06
3.70424e-03	1.743e-06
3.72281e-03	1.746e-06
3.74146e-03	1.749e-06
3.76021e-03	1.752e-06
3.77906e-03	1.755e-06
3.79800e-03	1.759e-06
3.81703e-03	1.762e-06
3.83616e-03	1.765e-06
3.85539e-03	1.768e-06
3.87471e-03	1.771e-06
3.89413e-03	1.774e-06
3.91364e-03	1.777e-06
3.93325e-03	1.780e-06
3.95297e-03	1.783e-06
3.97278e-03	1.786e-06
3.99269e-03	1.789e-06
4.01270e-03	1.792e-06
4.03281e-03	1.795e-06
4.05302e-03	1.797e-06
4.07333e-03	1.800e-06
4.09374e-03	1.803e-06
4.11426e-03	1.805e-06
4.13488e-03	1.808e-06
4.15560e-03	1.811e-06
4.17643e-03	1.813e-06
4.19736e-03	1.816e-06
4.21839e-03	1.819e-06
4.23953e-03	1.821e-06
4.26078e-03	1.823e-06
4.28213e-03	1.826e-06
4.30359e-03	1.828e-06
4.32516e-03	1.830e-06
4.34683e-03	1.833e-06
4.36862e-03	1.835e-06
4.39051e-03	1.838e-06
4.41252e-03	1.840e-06
4.43463e-03	1.842e-06
4.45685e-03	1.844e-06
4.47919e-03	1.846e-06
4.50164e-03	1.849e-06
4.52420e-03	1.851e-06
4.54687e-03	1.853e-06
4.56966e-03	1.855e-06
4.59256e-03	1.857e-06
4.61558e-03	1.859e-06
4.63871e-03	1.861e-06
4.66195e-03	1.863e-06
4.68532e-03	1.865e-06
4.70880e-03	1.867e-06
4.73240e-03	1.870e-06
4.75611e-03	1.872e-06
4.77995e-03	1.874e-06
4.80390e-03	1.876e-06
4.82798e-03	1.878e-06
4.85217e-03	1.880e-06
4.87649e-03	1.882e-06
4.90093e-03	1.884e-06
4.92549e-03	1.886e-06
4.95018e-03	1.888e-06
4.97498e-03	1.890e-06
4.99992e-03	1.892e-06
5.02497e-03	1.894e-06
5.05016e-03	1.896e-06
5.07547e-03	1.898e-06
5.10090e-03	1.900e-06
5.12647e-03	1.902e-06
5.15216e-03	1.903e-06
5.17798e-03	1.905e-06
5.20393e-03	1.907e-06
5.23001e-03	1.909e-06
5.25622e-03	1.911e-06
5.28256e-03	1.913e-06
5.30903e-03	1.915e-06
5.33564e-03	1.916e-06
5.36238e-03	1.918e-06
5.38925e-03	1.920e-06
5.41626e-03	1.922e-06
5.44341e-03	1.924e-06
5.47069e-03	1.926e-06
5.49810e-03	1.928e-06
5.52566e-03	1.930e-06
5.55335e-03	1.931e-06
5.58118e-03	1.933e-06
5.60915e-03	1.935e-06
5.63726e-03	1.937e-06
5.66551e-03	1.939e-06
5.69391e-03	1.942e-06
5.72244e-03	1.944e-06
5.75112e-03	1.946e-06
5.77994e-03	1.948e-06
5.80891e-03	1.951e-06
5.83802e-03	1.953e-06
5.86728e-03	1.955e-06
5.89668e-03	1.957e-06
5.92623e-03	1.960e-06
5.95593e-03	1.962e-06
5.98578e-03	1.965e-06
6.01578e-03	1.967e-06
6.04593e-03	1.970e-06
6.07623e-03	1.972e-06
6.10668e-03	1.975e-06
6.13728e-03	1.977e-06
6.16804e-03	1.980e-06
6.19895e-03	1.982e-06
6.23002e-03	1.985e-06
6.26124e-03	1.988e-06
6.29262e-03	1.991e-06
6.32415e-03	1.994e-06
6.35585e-03	1.996e-06
6.38770e-03	1.999e-06
6.41971e-03	2.002e-06
6.45189e-03	2.005e-06
6.48422e-03	2.008e-06
6.51672e-03	2.011e-06
6.54937e-03	2.014e-06
6.58220e-03	2.018e-06
6.61518e-03	2.021e-06
6.64834e-03	2.024e-06
6.68166e-03	2.027e-06
6.71514e-03	2.031e-06
6.74879e-03	2.034e-06
6.78262e-03	2.037e-06
6.81661e-03	2.041e-06
6.85077e-03	2.044e-06
6.88510e-03	2.048e-06
6.91961e-03	2.052e-06
6.95429e-03	2.056e-06
6.98914e-03	2.060e-06
7.02416e-03	2.064e-06
7.05937e-03	2.068e-06
7.09474e-03	2.071e-06
7.13030e-03	2.075e-06
7.16603e-03	2.079e-06
7.20195e-03	2.084e-06
7.23804e-03	2.088e-06
7.27431e-03	2.093e-06
7.31077e-03	2.097e-06
7.34741e-03	2.102e-06
7.38423e-03	2.106e-06
7.42124e-03	2.111e-06
7.45843e-03	2.115e-06
7.49581e-03	2.120e-06
7.53337e-03	2.125e-06
7.57113e-03	2.130e-06
7.60907e-03	2.135e-06
7.64720e-03	2.141e-06
7.68553e-03	2.146e-06
7.72404e-03	2.151e-06
7.76275e-03	2.157e-06
7.80166e-03	2.162e-06
7.84076e-03	2.168e-06
7.88005e-03	2.173e-06
7.91954e-03	2.179e-06
7.95923e-03	2.185e-06
7.99912e-03	2.192e-06
8.03921e-03	2.198e-06
8.07950e-03	2.204e-06
8.11999e-03	2.211e-06
8.16068e-03	2.217e-06
8.20158e-03	2.223e-06
8.24268e-03	2.230e-06
8.28399e-03	2.236e-06
8.32551e-03	2.244e-06
8.36723e-03	2.251e-06
8.40916e-03	2.258e-06
8.45131e-03	2.266e-06
8.49366e-03	2.273e-06
8.53623e-03	2.281e-06
8.57901e-03	2.288e-06
8.62200e-03	2.296e-06
8.66521e-03	2.303e-06
8.70864e-03	2.312e-06
8.75228e-03	2.320e-06
8.79614e-03	2.328e-06
8.84022e-03	2.337e-06
8.88453e-03	2.345e-06
8.92905e-03	2.353e-06
8.97380e-03	2.362e-06
9.01877e-03	2.370e-06
9.06397e-03	2.379e-06
9.10940e-03	2.388e-06
9.15505e-03	2.397e-06
9.20093e-03	2.407e-06
9.24704e-03	2.417e-06
9.29338e-03	2.426e-06
9.33996e-03	2.436e-06
9.38677e-03	2.446e-06
9.43381e-03	2.455e-06
9.48109e-03	2.465e-06
9.52860e-03	2.475e-06
9.57635e-03	2.485e-06
9.62435e-03	2.496e-06
9.67258e-03	2.507e-06
9.72105e-03	2.518e-06
9.76977e-03	2.529e-06
9.81873e-03	2.540e-06
9.86794e-03	2.551e-06
9.91740e-03	2.562e-06
9.96710e-03	2.573e-06
1.00170e-02	2.585e-06
1.00672e-02	2.597e-06
1.01177e-02	2.609e-06
1.01684e-02	2.621e-06
1.02194e-02	2.633e-06
1.02706e-02	2.646e-06
1.03221e-02	2.658e-06
1.03738e-02	2.670e-06
1.04258e-02	2.683e-06
1.04780e-02	2.696e-06
1.05305e-02	2.709e-06
1.05833e-02	2.722e-06
1.06363e-02	2.736e-06
1.06896e-02	2.750e-06
1.07432e-02	2.764e-06
1.07971e-02	2.778e-06
1.08512e-02	2.792e-06
1.09056e-02	2.806e-06
1.09602e-02	2.821e-06
1.10151e-02	2.835e-06
1.10703e-02	2.850e-06
1.11258e-02	2.866e-06
1.11816e-02	2.881e-06
1.12376e-02	2.897e-06
1.12939e-02	2.912e-06
1.13505e-02	2.928e-06
1.14074e-02	2.944e-06
1.14646e-02	2.960e-06
1.15220e-02	2.976e-06
1.15798e-02	2.992e-06
1.16378e-02	3.009e-06
1.16961e-02	3.027e-06
1.17548e-02	3.044e-06
1.18137e-02	3.061e-06
1.18729e-02	3.079e-06
1.19324e-02	3.096e-06
1.19922e-02	3.114e-06
1.20523e-02	3.132e-06
1.21127e-02	3.150e-06
1.21734e-02	3.168e-06
1.22344e-02	3.188e-06
1.22957e-02	3.207e-06
1.23573e-02	3.227e-06
1.24192e-02	3.246e-06
1.24815e-02	3.266e-06
1.25440e-02	3.286e-06
1.26069e-02	3.306e-06
1.26701e-02	3.326e-06
1.27336e-02	3.346e-06
1.27974e-02	3.368e-06
1.28615e-02	3.389e-06
1.29260e-02	3.410e-06
1.29908e-02	3.432e-06
1.30559e-02	3.454e-06
1.31213e-02	3.476e-06
1.31871e-02	3.498e-06
1.32531e-02	3.520e-06
1.33196e-02	3.542e-06
1.33863e-02	3.565e-06
1.34534e-02	3.589e-06
1.35208e-02	3.612e-06
1.35886e-02	3.636e-06
1.36567e-02	3.660e-06
1.37251e-02	3.684e-06
1.37939e-02	3.709e-06
1.38630e-02	3.733e-06
1.39325e-02	3.758e-06
1.40023e-02	3.783e-06
1.40725e-02	3.808e-06
1.41430e-02	3.834e-06
1.42139e-02	3.861e-06
1.42851e-02	3.887e-06
1.43567e-02	3.914e-06
1.44287e-02	3.940e-06
1.45010e-02	3.967e-06
1.45737e-02	3.994e-06
1.46467e-02	4.021e-06
1.47201e-02	4.049e-06
1.47939e-02	4.078e-06
1.48680e-02	4.107e-06
1.49425e-02	4.136e-06
1.50174e-02	4.165e-06
1.50927e-02	4.195e-06
1.51683e-02	4.225e-06
1.52443e-02	4.255e-06
1.53207e-02	4.285e-06
1.53975e-02	4.315e-06
1.54747e-02	4.346e-06
1.55522e-02	4.378e-06
1.56302e-02	4.410e-06
1.57085e-02	4.442e-06
1.57872e-02	4.475e-06
1.58663e-02	4.508e-06
1.59459e-02	4.541e-06
1.60258e-02	4.574e-06
1.61061e-02	4.607e-06
1.61868e-02	4.641e-06
1.62679e-02	4.676e-06
1.63495e-02	4.710e-06
1.64314e-02	4.745e-06
1.65137e-02	4.781e-06
1.65965e-02	4.816e-06
1.66797e-02	4.852e-06
1.67633e-02	4.888e-06
1.68473e-02	4.924e-06
1.69317e-02	4.961e-06
1.70166e-02	4.998e-06
1.71018e-02	5.036e-06
1.71875e-02	5.074e-06
1.72737e-02	5.113e-06
1.73603e-02	5.152e-06
1.74473e-02	5.191e-06
1.75347e-02	5.230e-06
1.76226e-02	5.270e-06
1.77109e-02	5.310e-06
1.77996e-02	5.350e-06
1.78888e-02	5.392e-06
1.79785e-02	5.433e-06
1.80686e-02	5.476e-06
1.81592e-02	5.518e-06
1.82502e-02	5.561e-06
1.83416e-02	5.604e-06
1.84335e-02	5.648e-06
1.85259e-02	5.692e-06
1.86188e-02	5.736e-06
1.87121e-02	5.781e-06
1.88058e-02	5.826e-06
1.89001e-02	5.872e-06
1.89948e-02	5.918e-06
1.90900e-02	5.964e-06
1.91857e-02	6.011e-06
1.92818e-02	6.058e-06
1.93785e-02	6.106e-06
1.94756e-02	6.153e-06
1.95732e-02	6.202e-06
1.96713e-02	6.251e-06
1.97699e-02	6.300e-06
1.98689e-02	6.350e-06
1.99685e-02	6.400e-06
2.00686e-02	6.451e-06
2.01692e-02	6.502e-06
2.02702e-02	6.553e-06
2.03718e-02	6.605e-06
2.04739e-02	6.657e-06
2.05765e-02	6.710e-06
2.06796e-02	6.762e-06
2.07833e-02	6.815e-06
2.08874e-02	6.869e-06
2.09921e-02	6.922e-06
2.10973e-02	6.976e-06
2.12030e-02	7.031e-06
2.13093e-02	7.086e-06
2.14161e-02	7.141e-06
2.15234e-02	7.197e-06
2.16313e-02	7.254e-06
2.17397e-02	7.311e-06
2.18487e-02	7.368e-06
2.19581e-02	7.426e-06
2.20682e-02	7.484e-06
2.21788e-02	7.543e-06
2.22899e-02	7.602e-06
2.24016e-02	7.662e-06
2.25139e-02	7.722e-06
2.26267e-02	7.782e-06
2.27401e-02	7.843e-06
2.28541e-02	7.905e-06
2.29686e-02	7.966e-06
2.30837e-02	8.029e-06
2.31994e-02	8.091e-06
2.33157e-02	8.155e-06
2.34325e-02	8.218e-06
2.35500e-02	8.283e-06
2.36680e-02	8.347e-06
2.37866e-02	8.413e-06
2.39058e-02	8.478e-06
2.40256e-02	8.544e-06
2.41460e-02	8.611e-06
2.42670e-02	8.678e-06
2.43887e-02	8.745e-06
2.45109e-02	8.813e-06
2.46337e-02	8.882e-06
2.47572e-02	8.951e-06
2.48812e-02	9.021e-06
2.50059e-02	9.091e-06
2.51313e-02	9.162e-06
2.52572e-02	9.233e-06
2.53838e-02	9.305e-06
2.55110e-02	9.377e-06
2.56388e-02	9.450e-06
2.57673e-02	9.523e-06
2.58965e-02	9.597e-06
2.60263e-02	9.672e-06
2.61567e-02	9.747e-06
2.62878e-02	9.822e-06
2.64195e-02	9.897e-06
2.65519e-02	9.972e-06
2.66850e-02	1.005e-05
2.68187e-02	1.013e-05
2.69531e-02	1.020e-05
2.70882e-02	1.028e-05
2.72240e-02	1.036e-05
2.73604e-02	1.044e-05
2.74975e-02	1.052e-05
2.76353e-02	1.060e-05
2.77738e-02	1.068e-05
2.79130e-02	1.076e-05
2.80529e-02	1.084e-05
2.81935e-02	1.092e-05
2.83348e-02	1.101e-05
2.84768e-02	1.109e-05
2.86195e-02	1.117e-05
2.87629e-02	1.126e-05
2.89071e-02	1.134e-05
2.90519e-02	1.143e-05
2.91975e-02	1.152e-05
2.93438e-02	1.160e-05
2.94909e-02	1.169e-05
2.96387e-02	1.178e-05
2.97872e-02	1.187e-05
2.99365e-02	1.196e-05
3.00865e-02	1.205e-05
3.02373e-02	1.214e-05
3.03889e-02	1.223e-05
3.05412e-02	1.232e-05
3.06942e-02	1.241e-05
3.08480e-02	1.250e-05
3.10026e-02	1.259e-05
3.11580e-02	1.268e-05
3.13142e-02	1.278e-05
3.14711e-02	1.287e-05
3.16288e-02	1.297e-05
3.17873e-02	1.306e-05
3.19466e-02	1.316e-05
3.21067e-02	1.325e-05
3.22676e-02	1.335e-05
3.24293e-02	1.345e-05
3.25919e-02	1.355e-05
3.27552e-02	1.365e-05
3.29194e-02	1.375e-05
3.30843e-02	1.385e-05
3.32501e-02	1.395e-05
3.34168e-02	1.405e-05
3.35842e-02	1.415e-05
3.37526e-02	1.425e-05
3.39217e-02	1.436e-05
3.40917e-02	1.446e-05
3.42626e-02	1.456e-05
3.44343e-02	1.467e-05
3.46068e-02	1.477e-05
3.47803e-02	1.488e-05
3.49546e-02	1.498e-05
3.51298e-02	1.509e-05
3.53058e-02	1.519e-05
3.54827e-02	1.530e-05
3.56606e-02	1.541e-05
3.58393e-02	1.551e-05
3.60189e-02	1.562e-05
3.61994e-02	1.573e-05
3.63808e-02	1.584e-05
3.65631e-02	1.595e-05
3.67464e-02	1.605e-05
3.69305e-02	1.616e-05
3.71156e-02	1.627e-05
3.73016e-02	1.637e-05
3.74886e-02	1.648e-05
3.76764e-02	1.659e-05
3.78653e-02	1.670e-05
3.80550e-02	1.681e-05
3.82457e-02	1.692e-05
3.84374e-02	1.703e-05
3.86300e-02	1.713e-05
3.88236e-02	1.723e-05
3.90182e-02	1.734e-05
3.92137e-02	1.744e-05
3.94103e-02	1.755e-05
3.96078e-02	1.766e-05
3.98063e-02	1.776e-05
4.00058e-02	1.787e-05
4.02063e-02	1.798e-05
4.04078e-02	1.808e-05
4.06103e-02	1.819e-05
4.08138e-02	1.829e-05
4.10183e-02	1.840e-05
4.12239e-02	1.850e-05
4.14305e-02	1.861e-05
4.16381e-02	1.872e-05
4.18468e-02	1.882e-05
4.20565e-02	1.893e-05
4.22673e-02	1.904e-05
4.24791e-02	1.914e-05
4.26920e-02	1.925e-05
4.29059e-02	1.935e-05
4.31210e-02	1.946e-05
4.33371e-02	1.957e-05
4.35543e-02	1.967e-05
4.37725e-02	1.978e-05
4.39919e-02	1.989e-05
4.42124e-02	2.000e-05
4.44339e-02	2.011e-05
4.46566e-02	2.021e-05
4.48804e-02	2.032e-05
4.51053e-02	2.042e-05
4.53314e-02	2.053e-05
4.55586e-02	2.064e-05
4.57869e-02	2.075e-05
4.60164e-02	2.086e-05
4.62470e-02	2.097e-05
4.64787e-02	2.107e-05
4.67117e-02	2.118e-05
4.69458e-02	2.128e-05
4.71810e-02	2.139e-05
4.74175e-02	2.150e-05
4.76551e-02	2.160e-05
4.78939e-02	2.171e-05
4.81340e-02	2.182e-05
4.83752e-02	2.193e-05
4.86176e-02	2.204e-05
4.88613e-02	2.214e-05
4.91062e-02	2.225e-05
4.93523e-02	2.235e-05
4.95996e-02	2.246e-05
4.98482e-02	2.256e-05
5.00980e-02	2.267e-05
5.03490e-02	2.278e-05
5.06014e-02	2.288e-05
5.08550e-02	2.299e-05
5.11098e-02	2.310e-05
5.13660e-02	2.320e-05
5.16234e-02	2.331e-05
5.18821e-02	2.341e-05
5.21421e-02	2.351e-05
5.24034e-02	2.362e-05
5.26660e-02	2.372e-05
5.29300e-02	2.383e-05
5.31952e-02	2.393e-05
5.34618e-02	2.404e-05
5.37298e-02	2.414e-05
5.39990e-02	2.424e-05
5.42697e-02	2.435e-05
5.45416e-02	2.445e-05
5.48150e-02	2.455e-05
5.50897e-02	2.466e-05
5.53658e-02	2.476e-05
5.56432e-02	2.487e-05
5.59221e-02	2.497e-05
5.62024e-02	2.508e-05
5.64840e-02	2.518e-05
5.67671e-02	2.529e-05
5.70516e-02	2.540e-05
5.73375e-02	2.550e-05
5.76248e-02	2.561e-05
5.79136e-02	2.572e-05
5.82039e-02	2.583e-05
5.84956e-02	2.594e-05
5.87887e-02	2.605e-05
5.90833e-02	2.616e-05
5.93794e-02	2.627e-05
5.96770e-02	2.639e-05
5.99761e-02	2.650e-05
6.02767e-02	2.662e-05
6.05788e-02	2.673e-05
6.08823e-02	2.685e-05
6.11875e-02	2.697e-05
6.14941e-02	2.708e-05
6.18023e-02	2.720e-05
6.21120e-02	2.732e-05
6.24233e-02	2.744e-05
6.27361e-02	2.757e-05
6.30505e-02	2.769e-05
6.33665e-02	2.781e-05
6.36841e-02	2.794e-05
6.40032e-02	2.806e-05
6.43240e-02	2.819e-05
6.46464e-02	2.831e-05
6.49703e-02	2.844e-05
6.52959e-02	2.856e-05
6.56232e-02	2.869e-05
6.59521e-02	2.882e-05
6.62826e-02	2.894e-05
6.66148e-02	2.907e-05
6.69486e-02	2.920e-05
6.72841e-02	2.933e-05
6.76213e-02	2.946e-05
6.79602e-02	2.959e-05
6.83008e-02	2.972e-05
6.86431e-02	2.985e-05
6.89871e-02	2.998e-05
6.93328e-02	3.011e-05
6.96803e-02	3.024e-05
7.00295e-02	3.038e-05
7.03804e-02	3.051e-05
7.07332e-02	3.065e-05
7.10877e-02	3.078e-05
7.14439e-02	3.092e-05
7.18020e-02	3.105e-05
7.21618e-02	3.119e-05
7.25234e-02	3.132e-05
7.28869e-02	3.146e-05
7.32522e-02	3.159e-05
7.36193e-02	3.173e-05
7.39882e-02	3.187e-05
7.43590e-02	3.201e-05
7.47317e-02	3.214e-05
7.51062e-02	3.228e-05
7.54826e-02	3.242e-05
7.58609e-02	3.257e-05
7.62411e-02	3.271e-05
7.66232e-02	3.285e-05
7.70072e-02	3.299e-05
7.73931e-02	3.313e-05
7.77809e-02	3.328e-05
7.81707e-02	3.342e-05
7.85625e-02	3.357e-05
7.89562e-02	3.371e-05
7.93519e-02	3.386e-05
7.97496e-02	3.400e-05
8.01493e-02	3.415e-05
8.05509e-02	3.430e-05
8.09546e-02	3.444e-05
8.13603e-02	3.459e-05
8.17681e-02	3.474e-05
